signed_speed_along_scan_m_per_s,horizontal_x_incident_trapping_projected_speed_m_per_s,horizontal_x_incident_trapping_doppler_shift_hz,horizontal_x_incident_trapping_atom_frame_wavelength_nm,horizontal_x_retro_trapping_projected_speed_m_per_s,horizontal_x_retro_trapping_doppler_shift_hz,horizontal_x_retro_trapping_atom_frame_wavelength_nm,horizontal_y_incident_trapping_projected_speed_m_per_s,horizontal_y_incident_trapping_doppler_shift_hz,horizontal_y_incident_trapping_atom_frame_wavelength_nm,horizontal_y_retro_trapping_projected_speed_m_per_s,horizontal_y_retro_trapping_doppler_shift_hz,horizontal_y_retro_trapping_atom_frame_wavelength_nm,vertical_z_incident_trapping_projected_speed_m_per_s,vertical_z_incident_trapping_doppler_shift_hz,vertical_z_incident_trapping_atom_frame_wavelength_nm,vertical_z_retro_trapping_projected_speed_m_per_s,vertical_z_retro_trapping_doppler_shift_hz,vertical_z_retro_trapping_atom_frame_wavelength_nm
5.5,2.400396792595916,-1569636.8522363964,1529.2688932446447,-2.400396792595916,1569636.8522363964,1529.2688687553555,-4.800793585191832,3139273.704472793,1529.268856510711,4.800793585191832,-3139273.704472793,1529.2689054892896,1.200198396297958,-784818.4261181982,1529.2688871223222,-1.200198396297958,784818.4261181982,1529.2688748776777
5.625,2.4549512651549144,-1605310.4170599508,1529.268893522932,-2.4549512651549144,1605310.4170599508,1529.2688684770678,-4.909902530309829,3210620.8341199015,1529.2688559541364,4.909902530309829,-3210620.8341199015,1529.2689060458645,1.2274756325774572,-802655.2085299754,1529.268887261466,-1.2274756325774572,802655.2085299754,1529.2688747385341
5.75,2.5095057377139125,-1640983.9818835054,1529.2688938012195,-2.5095057377139125,1640983.9818835054,1529.2688681987809,-5.019011475427825,3281967.9637670107,1529.2688553975615,5.019011475427825,-3281967.9637670107,1529.268906602439,1.2547528688569562,-820491.9909417527,1529.2688874006096,-1.2547528688569562,820491.9909417527,1529.26887459939
5.875,2.5640602102729106,-1676657.54670706,1529.268894079507,-2.5640602102729106,1676657.54670706,1529.2688679204932,-5.128120420545821,3353315.09341412,1529.2688548409867,5.128120420545821,-3353315.09341412,1529.2689071590141,1.2820301051364553,-838328.77335353,1529.2688875397535,-1.2820301051364553,838328.77335353,1529.2688744602465
6.0,2.618614682831909,-1712331.1115306143,1529.2688943577941,-2.618614682831909,1712331.1115306143,1529.2688676422058,-5.237229365663818,3424662.2230612286,1529.268854284412,5.237229365663818,-3424662.2230612286,1529.2689077155887,1.3093073414159544,-856165.5557653072,1529.268887678897,-1.3093073414159544,856165.5557653072,1529.268874321103
6.125,2.673169155390907,-1748004.676354169,1529.2688946360815,-2.673169155390907,1748004.676354169,1529.2688673639186,-5.346338310781814,3496009.352708338,1529.2688537278375,5.346338310781814,-3496009.352708338,1529.2689082721636,1.3365845776954535,-874002.3381770845,1529.2688878180406,-1.3365845776954535,874002.3381770845,1529.268874181959
6.25,2.727723627949905,-1783678.2411777233,1529.268894914369,-2.727723627949905,1783678.2411777233,1529.2688670856312,-5.45544725589981,3567356.4823554466,1529.2688531712624,5.45544725589981,-3567356.4823554466,1529.2689088287382,1.3638618139749525,-891839.1205888616,1529.2688879571845,-1.3638618139749525,891839.1205888616,1529.2688740428155
6.375,2.782278100508903,-1819351.8060012776,1529.2688951926564,-2.782278100508903,1819351.8060012776,1529.268866807344,-5.564556201017806,3638703.6120025553,1529.2688526146878,5.564556201017806,-3638703.6120025553,1529.268909385313,1.3911390502544514,-909675.9030006388,1529.268888096328,-1.3911390502544514,909675.9030006388,1529.2688739036719
6.5,2.836832573067901,-1855025.370824832,1529.2688954709438,-2.836832573067901,1855025.370824832,1529.2688665290564,-5.673665146135802,3710050.741649664,1529.2688520581132,5.673665146135802,-3710050.741649664,1529.2689099418878,1.4184162865339505,-927512.685412416,1529.2688882354719,-1.4184162865339505,927512.685412416,1529.268873764528
6.625,2.891387045626899,-1890698.9356483866,1529.268895749231,-2.891387045626899,1890698.9356483866,1529.268866250769,-5.782774091253798,3781397.871296773,1529.2688515015386,5.782774091253798,-3781397.871296773,1529.2689104984627,1.4456935228134495,-945349.4678241933,1529.2688883746155,-1.4456935228134495,945349.4678241933,1529.2688736253845
6.75,2.9459415181858972,-1926372.500471941,1529.2688960275186,-2.9459415181858972,1926372.500471941,1529.2688659724818,-5.8918830363717944,3852745.000943882,1529.2688509449636,5.8918830363717944,-3852745.000943882,1529.2689110550375,1.4729707590929486,-963186.2502359705,1529.268888513759,-1.4729707590929486,963186.2502359705,1529.2688734862409
6.875,3.0004959907448954,-1962046.0652954956,1529.268896305806,-3.0004959907448954,1962046.0652954956,1529.2688656941943,-6.000991981489791,3924092.130590991,1529.268850388389,6.000991981489791,-3924092.130590991,1529.268911611612,1.5002479953724477,-981023.0326477478,1529.268888652903,-1.5002479953724477,981023.0326477478,1529.268873347097
7.0,3.0550504633038935,-1997719.63011905,1529.2688965840932,-3.0550504633038935,1997719.63011905,1529.2688654159067,-6.110100926607787,3995439.2602381,1529.2688498318144,6.110100926607787,-3995439.2602381,1529.268912168187,1.5275252316519468,-998859.815059525,1529.2688887920467,-1.5275252316519468,998859.815059525,1529.2688732079534
7.125,3.1096049358628917,-2033393.1949426045,1529.2688968623809,-3.1096049358628917,2033393.1949426045,1529.2688651376197,-6.219209871725783,4066786.389885209,1529.2688492752393,6.219209871725783,-4066786.389885209,1529.2689127247618,1.5548024679314458,-1016696.5974713023,1529.2688889311903,-1.5548024679314458,1016696.5974713023,1529.2688730688099
7.25,3.16415940842189,-2069066.759766159,1529.268897140668,-3.16415940842189,2069066.759766159,1529.268864859332,-6.32831881684378,4138133.519532318,1529.2688487186647,6.32831881684378,-4138133.519532318,1529.2689132813366,1.582079704210945,-1034533.3798830796,1529.268889070334,-1.582079704210945,1034533.3798830796,1529.2688729296663
7.375,3.218713880980888,-2104740.3245897135,1529.2688974189555,-3.218713880980888,2104740.3245897135,1529.2688645810447,-6.437427761961776,4209480.649179427,1529.26884816209,6.437427761961776,-4209480.649179427,1529.2689138379112,1.609356940490444,-1052370.1622948567,1529.2688892094777,-1.609356940490444,1052370.1622948567,1529.2688727905222
7.5,3.2732683535398857,-2140413.889413268,1529.268897697243,-3.2732683535398857,2140413.889413268,1529.2688643027575,-6.546536707079771,4280827.778826536,1529.2688476055155,6.546536707079771,-4280827.778826536,1529.268914394486,1.6366341767699428,-1070206.944706634,1529.2688893486213,-1.6366341767699428,1070206.944706634,1529.2688726513786
7.625,3.327822826098884,-2176087.454236822,1529.2688979755303,-3.327822826098884,2176087.454236822,1529.26886402447,-6.655645652197768,4352174.908473644,1529.2688470489404,6.655645652197768,-4352174.908473644,1529.2689149510609,1.663911413049442,-1088043.727118411,1529.2688894877651,-1.663911413049442,1088043.727118411,1529.268872512235
7.75,3.382377298657882,-2211761.0190603766,1529.2688982538177,-3.382377298657882,2211761.0190603766,1529.268863746183,-6.764754597315764,4423522.038120753,1529.2688464923658,6.764754597315764,-4423522.038120753,1529.2689155076357,1.691188649328941,-1105880.5095301883,1529.2688896269087,-1.691188649328941,1105880.5095301883,1529.2688723730912
7.875,3.43693177121688,-2247434.5838839314,1529.268898532105,-3.43693177121688,2247434.5838839314,1529.2688634678955,-6.87386354243376,4494869.167767863,1529.2688459357912,6.87386354243376,-4494869.167767863,1529.2689160642103,1.71846588560844,-1123717.2919419657,1529.2688897660523,-1.71846588560844,1123717.2919419657,1529.2688722339476
8.0,3.4914862437758782,-2283108.1487074858,1529.2688988103923,-3.4914862437758782,2283108.1487074858,1529.2688631896078,-6.9829724875517565,4566216.2974149715,1529.2688453792166,6.9829724875517565,-4566216.2974149715,1529.2689166207851,1.7457431218879391,-1141554.0743537429,1529.2688899051961,-1.7457431218879391,1141554.0743537429,1529.268872094804
8.125,3.5460407163348764,-2318781.71353104,1529.2688990886797,-3.5460407163348764,2318781.71353104,1529.2688629113206,-7.092081432669753,4637563.42706208,1529.2688448226415,7.092081432669753,-4637563.42706208,1529.2689171773602,1.7730203581674382,-1159390.85676552,1529.2688900443397,-1.7730203581674382,1159390.85676552,1529.2688719556602
8.25,3.6005951888938745,-2354455.2783545945,1529.2688993669672,-3.6005951888938745,2354455.2783545945,1529.2688626330332,-7.201190377787749,4708910.556709189,1529.268844266067,7.201190377787749,-4708910.556709189,1529.2689177339348,1.8002975944469373,-1177227.6391772972,1529.2688901834836,-1.8002975944469373,1177227.6391772972,1529.2688718165166
8.375,3.6551496614528727,-2390128.8431781493,1529.2688996452546,-3.6551496614528727,2390128.8431781493,1529.2688623547458,-7.310299322905745,4780257.686356299,1529.2688437094923,7.310299322905745,-4780257.686356299,1529.2689182905096,1.8275748307264363,-1195064.4215890747,1529.2688903226272,-1.8275748307264363,1195064.4215890747,1529.268871677373
8.5,3.709704134011871,-2425802.4080017037,1529.268899923542,-3.709704134011871,2425802.4080017037,1529.2688620764586,-7.419408268023742,4851604.816003407,1529.2688431529173,7.419408268023742,-4851604.816003407,1529.2689188470843,1.8548520670059354,-1212901.2040008518,1529.2688904617708,-1.8548520670059354,1212901.2040008518,1529.268871538229
8.625,3.7642586065708685,-2461475.972825258,1529.2689002018294,-3.7642586065708685,2461475.972825258,1529.268861798171,-7.528517213141737,4922951.945650516,1529.2688425963427,7.528517213141737,-4922951.945650516,1529.2689194036593,1.8821293032854343,-1230737.986412629,1529.2688906009146,-1.8821293032854343,1230737.986412629,1529.2688713990854
8.75,3.8188130791298667,-2497149.5376488124,1529.2689004801166,-3.8188130791298667,2497149.5376488124,1529.2688615198836,-7.637626158259733,4994299.075297625,1529.268842039768,7.637626158259733,-4994299.075297625,1529.268919960234,1.9094065395649333,-1248574.7688244062,1529.2688907400584,-1.9094065395649333,1248574.7688244062,1529.268871259942
8.875,3.873367551688865,-2532823.1024723668,1529.268900758404,-3.873367551688865,2532823.1024723668,1529.2688612415964,-7.74673510337773,5065646.2049447335,1529.2688414831935,7.74673510337773,-5065646.2049447335,1529.2689205168087,1.9366837758444324,-1266411.5512361834,1529.268890879202,-1.9366837758444324,1266411.5512361834,1529.268871120798
9.0,3.927922024247863,-2568496.6672959216,1529.2689010366914,-3.927922024247863,2568496.6672959216,1529.268860963309,-7.855844048495726,5136993.334591843,1529.2688409266184,7.855844048495726,-5136993.334591843,1529.2689210733834,1.9639610121239315,-1284248.3336479608,1529.2688910183456,-1.9639610121239315,1284248.3336479608,1529.2688709816543
9.125,3.982476496806861,-2604170.232119476,1529.2689013149788,-3.982476496806861,2604170.232119476,1529.2688606850218,-7.964952993613722,5208340.464238952,1529.2688403700438,7.964952993613722,-5208340.464238952,1529.2689216299584,1.9912382484034306,-1302085.116059738,1529.2688911574892,-1.9912382484034306,1302085.116059738,1529.2688708425108
9.25,4.037030969365859,-2639843.7969430303,1529.2689015932663,-4.037030969365859,2639843.7969430303,1529.2688604067343,-8.074061938731719,5279687.593886061,1529.2688398134692,8.074061938731719,-5279687.593886061,1529.268922186533,2.0185154846829296,-1319921.8984715152,1529.268891296633,-2.0185154846829296,1319921.8984715152,1529.268870703367
9.375,4.091585441924857,-2675517.3617665847,1529.2689018715535,-4.091585441924857,2675517.3617665847,1529.2688601284467,-8.183170883849714,5351034.723533169,1529.2688392568946,8.183170883849714,-5351034.723533169,1529.2689227431079,2.0457927209624285,-1337758.6808832923,1529.2688914357768,-2.0457927209624285,1337758.6808832923,1529.2688705642233
9.5,4.1461399144838555,-2711190.9265901395,1529.268902149841,-4.1461399144838555,2711190.9265901395,1529.2688598501595,-8.292279828967711,5422381.853180279,1529.2688387003195,8.292279828967711,-5422381.853180279,1529.2689232996827,2.0730699572419278,-1355595.4632950698,1529.2688915749204,-2.0730699572419278,1355595.4632950698,1529.2688704250797
9.625,4.200694387042853,-2746864.4914136934,1529.2689024281283,-4.200694387042853,2746864.4914136934,1529.268859571872,-8.401388774085707,5493728.982827387,1529.268838143745,8.401388774085707,-5493728.982827387,1529.2689238562575,2.1003471935214266,-1373432.2457068467,1529.268891714064,-2.1003471935214266,1373432.2457068467,1529.2688702859357
9.75,4.255248859601852,-2782538.0562372482,1529.2689027064157,-4.255248859601852,2782538.0562372482,1529.2688592935847,-8.510497719203704,5565076.1124744965,1529.2688375871703,8.510497719203704,-5565076.1124744965,1529.2689244128323,2.127624429800926,-1391269.0281186241,1529.2688918532078,-2.127624429800926,1391269.0281186241,1529.2688701467923
9.875,4.3098033321608495,-2818211.6210608026,1529.2689029847033,-4.3098033321608495,2818211.6210608026,1529.2688590152975,-8.619606664321699,5636423.242121605,1529.2688370305953,8.619606664321699,-5636423.242121605,1529.268924969407,2.1549016660804248,-1409105.8105304013,1529.2688919923514,-2.1549016660804248,1409105.8105304013,1529.2688700076487
10.0,4.364357804719848,-2853885.1858843574,1529.2689032629905,-4.364357804719848,2853885.1858843574,1529.26885873701,-8.728715609439696,5707770.371768715,1529.2688364740206,8.728715609439696,-5707770.371768715,1529.2689255259818,2.182178902359924,-1426942.5929421787,1529.2688921314952,-2.182178902359924,1426942.5929421787,1529.2688698685051
10.125,4.418912277278846,-2889558.7507079113,1529.268903541278,-4.418912277278846,2889558.7507079113,1529.2688584587224,-8.837824554557692,5779117.501415823,1529.268835917446,8.837824554557692,-5779117.501415823,1529.2689260825566,2.209456138639423,-1444779.3753539557,1529.2688922706388,-2.209456138639423,1444779.3753539557,1529.268869729361
10.25,4.473466749837844,-2925232.315531466,1529.2689038195654,-4.473466749837844,2925232.315531466,1529.2688581804352,-8.946933499675689,5850464.631062932,1529.2688353608714,8.946933499675689,-5850464.631062932,1529.2689266391315,2.236733374918922,-1462616.157765733,1529.2688924097824,-2.236733374918922,1462616.157765733,1529.2688695902175
10.375,4.528021222396842,-2960905.8803550205,1529.2689040978528,-4.528021222396842,2960905.8803550205,1529.2688579021478,-9.056042444793684,5921811.760710041,1529.2688348042964,9.056042444793684,-5921811.760710041,1529.268927195706,2.264010611198421,-1480452.9401775103,1529.2688925489263,-2.264010611198421,1480452.9401775103,1529.268869451074
10.5,4.58257569495584,-2996579.445178575,1529.2689043761402,-4.58257569495584,2996579.445178575,1529.2688576238606,-9.16515138991168,5993158.89035715,1529.2688342477218,9.16515138991168,-5993158.89035715,1529.268927752281,2.29128784747792,-1498289.7225892874,1529.2688926880699,-2.29128784747792,1498289.7225892874,1529.26886931193
10.625,4.637130167514838,-3032253.0100021297,1529.2689046544274,-4.637130167514838,3032253.0100021297,1529.2688573455732,-9.274260335029677,6064506.020004259,1529.2688336911472,9.274260335029677,-6064506.020004259,1529.2689283088557,2.318565083757419,-1516126.5050010649,1529.2688928272137,-2.318565083757419,1516126.5050010649,1529.2688691727865
10.75,4.691684640073836,-3067926.5748256836,1529.2689049327148,-4.691684640073836,3067926.5748256836,1529.2688570672858,-9.383369280147672,6135853.149651367,1529.2688331345726,9.383369280147672,-6135853.149651367,1529.2689288654306,2.345842320036918,-1533963.2874128418,1529.2688929663573,-2.345842320036918,1533963.2874128418,1529.2688690336429
10.875,4.746239112632835,-3103600.1396492384,1529.2689052110022,-4.746239112632835,3103600.1396492384,1529.2688567889986,-9.49247822526567,6207200.279298477,1529.2688325779975,9.49247822526567,-6207200.279298477,1529.2689294220054,2.3731195563164174,-1551800.0698246192,1529.2688931055009,-2.3731195563164174,1551800.0698246192,1529.268868894499
11.0,4.800793585191832,-3139273.704472793,1529.2689054892896,-4.800793585191832,3139273.704472793,1529.268856510711,-9.601587170383665,6278547.408945586,1529.268832021423,9.601587170383665,-6278547.408945586,1529.2689299785802,2.400396792595916,-1569636.8522363964,1529.2688932446447,-2.400396792595916,1569636.8522363964,1529.2688687553555
11.125,4.855348057750831,-3174947.2692963476,1529.268905767577,-4.855348057750831,3174947.2692963476,1529.2688562324236,-9.710696115501662,6349894.538592695,1529.2688314648483,9.710696115501662,-6349894.538592695,1529.268930535155,2.4276740288754155,-1587473.6346481738,1529.2688933837885,-2.4276740288754155,1587473.6346481738,1529.2688686162119
11.25,4.909902530309829,-3210620.8341199015,1529.2689060458645,-4.909902530309829,3210620.8341199015,1529.2688559541364,-9.819805060619657,6421241.668239803,1529.2688309082735,9.819805060619657,-6421241.668239803,1529.2689310917297,2.4549512651549144,-1605310.4170599508,1529.268893522932,-2.4549512651549144,1605310.4170599508,1529.2688684770678
11.375,4.964457002868827,-3246294.3989434564,1529.2689063241519,-4.964457002868827,3246294.3989434564,1529.268855675849,-9.928914005737655,6492588.797886913,1529.2688303516986,9.928914005737655,-6492588.797886913,1529.2689316483045,2.4822285014344136,-1623147.1994717282,1529.2688936620757,-2.4822285014344136,1623147.1994717282,1529.2688683379242
11.5,5.019011475427825,-3281967.9637670107,1529.268906602439,-5.019011475427825,3281967.9637670107,1529.2688553975615,-10.03802295085565,6563935.927534021,1529.268829795124,10.03802295085565,-6563935.927534021,1529.2689322048793,2.5095057377139125,-1640983.9818835054,1529.2688938012195,-2.5095057377139125,1640983.9818835054,1529.2688681987809
11.625,5.073565947986823,-3317641.528590565,1529.2689068807265,-5.073565947986823,3317641.528590565,1529.2688551192743,-10.147131895973645,6635283.05718113,1529.2688292385494,10.147131895973645,-6635283.05718113,1529.2689327614542,2.5367829739934113,-1658820.7642952825,1529.2688939403631,-2.5367829739934113,1658820.7642952825,1529.2688680596368
11.75,5.128120420545821,-3353315.09341412,1529.2689071590141,-5.128120420545821,3353315.09341412,1529.2688548409867,-10.256240841091643,6706630.18682824,1529.2688286819746,10.256240841091643,-6706630.18682824,1529.2689333180288,2.5640602102729106,-1676657.54670706,1529.268894079507,-2.5640602102729106,1676657.54670706,1529.2688679204932
11.875,5.182674893104819,-3388988.658237674,1529.2689074373013,-5.182674893104819,3388988.658237674,1529.2688545626997,-10.365349786209638,6777977.316475348,1529.2688281254,10.365349786209638,-6777977.316475348,1529.2689338746038,2.5913374465524095,-1694494.329118837,1529.2688942186505,-2.5913374465524095,1694494.329118837,1529.2688677813496
12.0,5.237229365663818,-3424662.2230612286,1529.2689077155887,-5.237229365663818,3424662.2230612286,1529.268854284412,-10.474458731327635,6849324.446122457,1529.2688275688251,10.474458731327635,-6849324.446122457,1529.2689344311784,2.618614682831909,-1712331.1115306143,1529.2688943577941,-2.618614682831909,1712331.1115306143,1529.2688676422058
12.125,5.291783838222815,-3460335.787884783,1529.2689079938762,-5.291783838222815,3460335.787884783,1529.2688540061247,-10.58356767644563,6920671.575769566,1529.2688270122505,10.58356767644563,-6920671.575769566,1529.2689349877533,2.6458919191114076,-1730167.8939423915,1529.268894496938,-2.6458919191114076,1730167.8939423915,1529.2688675030622
12.25,5.346338310781814,-3496009.352708338,1529.2689082721636,-5.346338310781814,3496009.352708338,1529.2688537278375,-10.692676621563628,6992018.705416676,1529.2688264556757,10.692676621563628,-6992018.705416676,1529.268935544328,2.673169155390907,-1748004.676354169,1529.2688946360815,-2.673169155390907,1748004.676354169,1529.2688673639186
12.375,5.400892783340812,-3531682.9175318917,1529.268908550451,-5.400892783340812,3531682.9175318917,1529.26885344955,-10.801785566681623,7063365.835063783,1529.268825899101,10.801785566681623,-7063365.835063783,1529.268936100903,2.700446391670406,-1765841.4587659459,1529.2688947752254,-2.700446391670406,1765841.4587659459,1529.2688672247748
12.5,5.45544725589981,-3567356.4823554466,1529.2689088287382,-5.45544725589981,3567356.4823554466,1529.2688531712624,-10.91089451179962,7134712.964710893,1529.2688253425265,10.91089451179962,-7134712.964710893,1529.2689366574778,2.727723627949905,-1783678.2411777233,1529.268894914369,-2.727723627949905,1783678.2411777233,1529.2688670856312
12.625,5.510001728458808,-3603030.047179001,1529.2689091070258,-5.510001728458808,3603030.047179001,1529.2688528929755,-11.020003456917616,7206060.094358002,1529.2688247859514,11.020003456917616,-7206060.094358002,1529.2689372140524,2.755000864229404,-1801515.0235895005,1529.2688950535126,-2.755000864229404,1801515.0235895005,1529.2688669464876
12.75,5.564556201017806,-3638703.6120025553,1529.268909385313,-5.564556201017806,3638703.6120025553,1529.2688526146878,-11.129112402035611,7277407.224005111,1529.2688242293768,11.129112402035611,-7277407.224005111,1529.2689377706274,2.782278100508903,-1819351.8060012776,1529.2688951926564,-2.782278100508903,1819351.8060012776,1529.268866807344
12.875,5.619110673576804,-3674377.1768261096,1529.2689096636004,-5.619110673576804,3674377.1768261096,1529.2688523364004,-11.238221347153608,7348754.353652219,1529.2688236728022,11.238221347153608,-7348754.353652219,1529.268938327202,2.809555336788402,-1837188.5884130548,1529.2688953318002,-2.809555336788402,1837188.5884130548,1529.2688666682
13.0,5.673665146135802,-3710050.741649664,1529.2689099418878,-5.673665146135802,3710050.741649664,1529.2688520581132,-11.347330292271604,7420101.483299328,1529.2688231162276,11.347330292271604,-7420101.483299328,1529.2689388837769,2.836832573067901,-1855025.370824832,1529.2688954709438,-2.836832573067901,1855025.370824832,1529.2688665290564
13.125,5.7282196186948005,-3745724.306473219,1529.2689102201753,-5.7282196186948005,3745724.306473219,1529.2688517798258,-11.456439237389601,7491448.612946438,1529.2688225596526,11.456439237389601,-7491448.612946438,1529.2689394403517,2.8641098093474002,-1872862.1532366094,1529.2688956100876,-2.8641098093474002,1872862.1532366094,1529.2688663899128
13.25,5.782774091253798,-3781397.871296773,1529.2689104984627,-5.782774091253798,3781397.871296773,1529.2688515015386,-11.565548182507596,7562795.742593546,1529.268822003078,11.565548182507596,-7562795.742593546,1529.2689399969265,2.891387045626899,-1890698.9356483866,1529.268895749231,-2.891387045626899,1890698.9356483866,1529.268866250769
13.375,5.837328563812797,-3817071.436120328,1529.26891077675,-5.837328563812797,3817071.436120328,1529.2688512232512,-11.674657127625593,7634142.872240656,1529.2688214465034,11.674657127625593,-7634142.872240656,1529.2689405535011,2.9186642819063984,-1908535.718060164,1529.2688958883748,-2.9186642819063984,1908535.718060164,1529.2688661116254
13.5,5.8918830363717944,-3852745.000943882,1529.2689110550375,-5.8918830363717944,3852745.000943882,1529.2688509449636,-11.783766072743589,7705490.001887764,1529.2688208899285,11.783766072743589,-7705490.001887764,1529.268941110076,2.9459415181858972,-1926372.500471941,1529.2688960275186,-2.9459415181858972,1926372.500471941,1529.2688659724818
13.625,5.946437508930793,-3888418.5657674368,1529.268911333325,-5.946437508930793,3888418.5657674368,1529.2688506666764,-11.892875017861586,7776837.1315348735,1529.268820333354,11.892875017861586,-7776837.1315348735,1529.268941666651,2.9732187544653965,-1944209.2828837184,1529.2688961666622,-2.9732187544653965,1944209.2828837184,1529.268865833338
13.75,6.000991981489791,-3924092.130590991,1529.268911611612,-6.000991981489791,3924092.130590991,1529.268850388389,-12.001983962979581,7848184.261181982,1529.268819776779,12.001983962979581,-7848184.261181982,1529.2689422232256,3.0004959907448954,-1962046.0652954956,1529.268896305806,-3.0004959907448954,1962046.0652954956,1529.2688656941943
13.875,6.055546454048788,-3959765.6954145455,1529.2689118898995,-6.055546454048788,3959765.6954145455,1529.2688501101015,-12.111092908097577,7919531.390829091,1529.2688192202045,12.111092908097577,-7919531.390829091,1529.2689427798005,3.027773227024394,-1979882.8477072727,1529.2688964449496,-3.027773227024394,1979882.8477072727,1529.2688655550508
14.0,6.110100926607787,-3995439.2602381,1529.268912168187,-6.110100926607787,3995439.2602381,1529.2688498318144,-12.220201853215574,7990878.5204762,1529.2688186636296,12.220201853215574,-7990878.5204762,1529.2689433363753,3.0550504633038935,-1997719.63011905,1529.2688965840932,-3.0550504633038935,1997719.63011905,1529.2688654159067
14.125,6.164655399166785,-4031112.825061654,1529.2689124464744,-6.164655399166785,4031112.825061654,1529.268849553527,-12.32931079833357,8062225.650123308,1529.268818107055,12.32931079833357,-8062225.650123308,1529.2689438929501,3.0823276995833924,-2015556.412530827,1529.268896723237,-3.0823276995833924,2015556.412530827,1529.2688652767633
14.25,6.219209871725783,-4066786.389885209,1529.2689127247618,-6.219209871725783,4066786.389885209,1529.2688492752393,-12.438419743451567,8133572.779770418,1529.2688175504804,12.438419743451567,-8133572.779770418,1529.2689444495247,3.1096049358628917,-2033393.1949426045,1529.2688968623809,-3.1096049358628917,2033393.1949426045,1529.2688651376197
14.375,6.273764344284781,-4102459.9547087634,1529.2689130030492,-6.273764344284781,4102459.9547087634,1529.268848996952,-12.547528688569562,8204919.909417527,1529.2688169939058,12.547528688569562,-8204919.909417527,1529.2689450060998,3.1368821721423905,-2051229.9773543817,1529.2688970015245,-3.1368821721423905,2051229.9773543817,1529.2688649984757
14.5,6.32831881684378,-4138133.519532318,1529.2689132813366,-6.32831881684378,4138133.519532318,1529.2688487186647,-12.65663763368756,8276267.039064636,1529.2688164373308,12.65663763368756,-8276267.039064636,1529.2689455626744,3.16415940842189,-2069066.759766159,1529.268897140668,-3.16415940842189,2069066.759766159,1529.268864859332
14.625,6.382873289402777,-4173807.084355872,1529.268913559624,-6.382873289402777,4173807.084355872,1529.2688484403775,-12.765746578805555,8347614.168711744,1529.2688158807562,12.765746578805555,-8347614.168711744,1529.2689461192492,3.1914366447013887,-2086903.542177936,1529.2688972798117,-3.1914366447013887,2086903.542177936,1529.2688647201885
14.75,6.437427761961776,-4209480.649179427,1529.2689138379112,-6.437427761961776,4209480.649179427,1529.26884816209,-12.874855523923552,8418961.298358854,1529.2688153241816,12.874855523923552,-8418961.298358854,1529.268946675824,3.218713880980888,-2104740.3245897135,1529.2688974189555,-3.218713880980888,2104740.3245897135,1529.2688645810447
14.875,6.491982234520774,-4245154.214002981,1529.2689141161989,-6.491982234520774,4245154.214002981,1529.2688478838027,-12.983964469041547,8490308.428005962,1529.2688147676065,12.983964469041547,-8490308.428005962,1529.268947232399,3.245991117260387,-2122577.1070014904,1529.2688975580993,-3.245991117260387,2122577.1070014904,1529.268864441901
15.0,6.546536707079771,-4280827.778826536,1529.268914394486,-6.546536707079771,4280827.778826536,1529.2688476055155,-13.093073414159543,8561655.557653071,1529.268814211032,13.093073414159543,-8561655.557653071,1529.2689477889737,3.2732683535398857,-2140413.889413268,1529.268897697243,-3.2732683535398857,2140413.889413268,1529.2688643027575
15.125,6.60109117963877,-4316501.3436500905,1529.2689146727735,-6.60109117963877,4316501.3436500905,1529.2688473272278,-13.20218235927754,8633002.687300181,1529.2688136544573,13.20218235927754,-8633002.687300181,1529.2689483455486,3.300545589819385,-2158250.6718250453,1529.2688978363865,-3.300545589819385,2158250.6718250453,1529.2688641636137
15.25,6.655645652197768,-4352174.908473644,1529.2689149510609,-6.655645652197768,4352174.908473644,1529.2688470489404,-13.311291304395535,8704349.816947289,1529.2688130978827,13.311291304395535,-8704349.816947289,1529.2689489021234,3.327822826098884,-2176087.454236822,1529.2688979755303,-3.327822826098884,2176087.454236822,1529.26886402447
15.375,6.710200124756766,-4387848.473297199,1529.2689152293483,-6.710200124756766,4387848.473297199,1529.2688467706532,-13.420400249513532,8775696.946594398,1529.2688125413079,13.420400249513532,-8775696.946594398,1529.268949458698,3.355100062378383,-2193924.2366485996,1529.268898114674,-3.355100062378383,2193924.2366485996,1529.2688638853265
15.5,6.764754597315764,-4423522.038120753,1529.2689155076357,-6.764754597315764,4423522.038120753,1529.2688464923658,-13.529509194631528,8847044.076241506,1529.2688119847332,13.529509194631528,-8847044.076241506,1529.268950015273,3.382377298657882,-2211761.0190603766,1529.2688982538177,-3.382377298657882,2211761.0190603766,1529.268863746183
15.625,6.8193090698747625,-4459195.602944308,1529.2689157859231,-6.8193090698747625,4459195.602944308,1529.2688462140784,-13.638618139749525,8918391.205888616,1529.2688114281586,13.638618139749525,-8918391.205888616,1529.2689505718477,3.4096545349373812,-2229597.801472154,1529.2688983929613,-3.4096545349373812,2229597.801472154,1529.2688636070388
15.75,6.87386354243376,-4494869.167767863,1529.2689160642103,-6.87386354243376,4494869.167767863,1529.2688459357912,-13.74772708486752,8989738.335535726,1529.268810871584,13.74772708486752,-8989738.335535726,1529.2689511284225,3.43693177121688,-2247434.5838839314,1529.268898532105,-3.43693177121688,2247434.5838839314,1529.2688634678955
