disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,1.5031124247120977,1370778.4068404445
1,25,4.457446702816094,4065013.0951001653
2,25,1.8500854532755007,1687203.9299691257
3,25,1.3339158037436025,1216477.8563820159
4,25,79.76662056143329,72743967.2872047
5,25,1.6011947421722859,1460225.5570714378
6,25,37.85431619710036,34521622.19910765
7,25,0.9281801927780704,846463.2086058891
8,25,1.1242079974135617,1025232.7253212717
9,25,2.729251281144111,2488967.9983521835
10,25,3.944869201994771,3597562.917451151
11,25,1.7278149888858925,1575698.1572643784
12,25,7.167809365505773,6536755.428966645
13,25,15.080012233176179,13752367.956167348
14,25,0.7737305513942556,705611.3136495054
15,25,2.337757603438456,2131941.4240317345
16,25,6.940338562660804,6329311.155604146
17,25,99.3262779979277,90581592.48299015
18,25,1.9614851041754267,1788795.9556038221
19,25,0.7178677233936668,654666.6490260883
20,25,19.83402524454464,18087837.66201493
21,25,22.74802795190378,20745291.57101817
22,25,0.7480317266069001,682175.0133964287
23,25,11.408580742716673,10404169.294127896
24,25,5.103563664055888,4654245.919072407
